randomise_blocks,trial_number,display,Image,ITI_duration,Pause_duration,event,probeImageLeft,probeImageRight,correctAnswer,featureProbe,background
,0,PreProbeInterval,,0,0,,,,0,0,gray
,24,probeTrial,D_6_set2.png,0,0,finish,B_2_set2.png,B_1_set2.png,1,2,gray
,0,IPI,,0,0,,,,0,0,gray
,124,inferenceTrial,A_3_set2.png,0,0,finish,C_6_set2.png,B_6_set2.png,1,1,gray
,0,ITI,,1250,0,,,,0,0,gray
,0,Pause,,0,30000,,,,0,0,gray
,25,learningTrial,C_3_set2.png,0,0,finish,,,0,0,gray
,25,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
,25,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
,25,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
,25,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
,25,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
,25,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
,25,learningTrial,A_5_set2.png,0,0,finish,,,0,0,gray
,25,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
,25,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
,25,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
,25,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
,0,PreProbeInterval,,0,0,,,,0,0,gray
,25,probeTrial,A_6_set2.png,0,0,finish,B_2_set2.png,C_2_set2.png,2,1,gray
,0,IPI,,0,0,,,,0,0,gray
,125,inferenceTrial,A_1_set2.png,0,0,finish,C_4_set2.png,B_4_set2.png,1,1,gray
,0,ITI,,1900,0,,,,0,0,gray
,26,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
,26,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
,26,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
,26,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
,26,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
,26,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
,26,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
,26,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
,26,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
,26,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
,26,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
,26,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
,0,PreProbeInterval,,0,0,,,,0,0,gray
,26,probeTrial,B_3_set2.png,0,0,finish,D_6_set2.png,A_6_set2.png,2,1,gray
,0,IPI,,0,0,,,,0,0,gray
,126,inferenceTrial,B_6_set2.png,0,0,finish,A_2_set2.png,A_1_set2.png,1,2,gray
,0,ITI,,1300,0,,,,0,0,gray
,27,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
,27,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
,27,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
,27,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
,27,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
,27,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
,27,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
,27,learningTrial,A_5_set2.png,0,0,finish,,,0,0,gray
,27,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
,27,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
,27,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
,27,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
,0,PreProbeInterval,,0,0,,,,0,0,gray
,27,probeTrial,C_3_set2.png,0,0,finish,D_4_set2.png,D_6_set2.png,2,2,gray
,0,IPI,,0,0,,,,0,0,gray
,127,inferenceTrial,C_5_set2.png,0,0,finish,D_1_set2.png,D_2_set2.png,1,2,gray
,0,ITI,,1900,0,,,,0,0,gray
,28,learningTrial,C_3_set2.png,0,0,finish,,,0,0,gray
,28,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
,28,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
,28,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
,28,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
,28,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
,28,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
,28,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
,28,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
,28,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
,28,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
,28,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
,0,PreProbeInterval,,0,0,,,,0,0,gray
,28,probeTrial,A_6_set2.png,0,0,finish,C_3_set2.png,C_1_set2.png,1,2,gray
,0,IPI,,0,0,,,,0,0,gray
,128,inferenceTrial,D_3_set2.png,0,0,finish,C_6_set2.png,B_6_set2.png,2,1,gray
,0,ITI,,2000,0,,,,0,0,gray
,29,learningTrial,C_3_set2.png,0,0,finish,,,0,0,gray
,29,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
,29,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
,29,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
,29,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
,29,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
,29,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
,29,learningTrial,A_5_set2.png,0,0,finish,,,0,0,gray
,29,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
,29,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
,29,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
,29,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
,0,PreProbeInterval,,0,0,,,,0,0,gray
,29,probeTrial,A_4_set2.png,0,0,finish,C_3_set2.png,C_2_set2.png,2,2,gray
,0,IPI,,0,0,,,,0,0,gray
,129,inferenceTrial,D_3_set2.png,0,0,finish,B_4_set2.png,B_6_set2.png,2,2,gray
,0,ITI,,1100,0,,,,0,0,gray
,30,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
,30,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
,30,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
,30,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
,30,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
,30,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
,30,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
,30,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
,30,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
,30,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
,30,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
,30,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
,0,PreProbeInterval,,0,0,,,,0,0,gray
,30,probeTrial,A_4_set2.png,0,0,finish,C_1_set2.png,B_1_set2.png,1,1,gray
,0,IPI,,0,0,,,,0,0,gray
,130,inferenceTrial,C_4_set2.png,0,0,finish,D_2_set2.png,D_3_set2.png,1,2,gray
,0,ITI,,1450,0,,,,0,0,gray
,31,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
,31,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
,31,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
,31,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
,31,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
,31,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
,31,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
,31,learningTrial,A_5_set2.png,0,0,finish,,,0,0,gray
,31,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
,31,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
,31,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
,31,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
,0,PreProbeInterval,,0,0,,,,0,0,gray
,31,probeTrial,D_5_set2.png,0,0,finish,B_1_set2.png,B_2_set2.png,1,2,gray
,0,IPI,,0,0,,,,0,0,gray
,131,inferenceTrial,B_4_set2.png,0,0,finish,D_2_set2.png,A_2_set2.png,2,1,gray
,0,ITI,,1200,0,,,,0,0,gray
,32,learningTrial,C_3_set2.png,0,0,finish,,,0,0,gray
,32,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
,32,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
,32,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
,32,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
,32,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
,32,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
,32,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
,32,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
,32,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
,32,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
,32,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
,0,PreProbeInterval,,0,0,,,,0,0,gray
,32,probeTrial,A_5_set2.png,0,0,finish,B_1_set2.png,C_1_set2.png,2,1,gray
,0,IPI,,0,0,,,,0,0,gray
,132,inferenceTrial,B_5_set2.png,0,0,finish,D_1_set2.png,A_1_set2.png,2,1,gray
,0,ITI,,1200,0,,,,0,0,gray
,33,learningTrial,C_3_set2.png,0,0,finish,,,0,0,gray
,33,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
,33,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
,33,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
,33,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
,33,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
,33,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
,33,learningTrial,A_5_set2.png,0,0,finish,,,0,0,gray
,33,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
,33,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
,33,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
,33,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
,0,PreProbeInterval,,0,0,,,,0,0,gray
,33,probeTrial,B_1_set2.png,0,0,finish,A_6_set2.png,A_4_set2.png,2,2,gray
,0,IPI,,0,0,,,,0,0,gray
,133,inferenceTrial,C_6_set2.png,0,0,finish,A_2_set2.png,D_2_set2.png,2,1,gray
,0,ITI,,1150,0,,,,0,0,gray
,34,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
,34,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
,34,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
,34,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
,34,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
,34,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
,34,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
,34,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
,34,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
,34,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
,34,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
,34,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
,0,PreProbeInterval,,0,0,,,,0,0,gray
,34,probeTrial,D_5_set2.png,0,0,finish,C_1_set2.png,B_1_set2.png,2,1,gray
,0,IPI,,0,0,,,,0,0,gray
,134,inferenceTrial,C_6_set2.png,0,0,finish,D_3_set2.png,D_1_set2.png,1,2,gray
,0,ITI,,1100,0,,,,0,0,gray
,35,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
,35,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
,35,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
,35,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
,35,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
,35,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
,35,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
,35,learningTrial,A_5_set2.png,0,0,finish,,,0,0,gray
,35,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
,35,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
,35,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
,35,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
,0,PreProbeInterval,,0,0,,,,0,0,gray
,35,probeTrial,A_4_set2.png,0,0,finish,C_2_set2.png,C_3_set2.png,1,2,gray
,0,IPI,,0,0,,,,0,0,gray
,135,inferenceTrial,C_4_set2.png,0,0,finish,D_2_set2.png,D_3_set2.png,1,2,gray
,0,ITI,,1150,0,,,,0,0,gray
,36,learningTrial,C_3_set2.png,0,0,finish,,,0,0,gray
,36,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
,36,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
,36,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
,36,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
,36,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
,36,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
,36,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
,36,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
,36,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
,36,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
,36,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
,0,PreProbeInterval,,0,0,,,,0,0,gray
,36,probeTrial,B_1_set2.png,0,0,finish,A_5_set2.png,D_5_set2.png,1,1,gray
,0,IPI,,0,0,,,,0,0,gray
,136,inferenceTrial,C_5_set2.png,0,0,finish,D_1_set2.png,A_1_set2.png,1,1,gray
,0,ITI,,1750,0,,,,0,0,gray
,0,Pause,,0,30000,,,,0,0,gray
,37,learningTrial,C_3_set2.png,0,0,finish,,,0,0,gray
,37,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
,37,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
,37,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
,37,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
,37,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
,37,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
,37,learningTrial,A_5_set2.png,0,0,finish,,,0,0,gray
,37,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
,37,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
,37,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
,37,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
,0,PreProbeInterval,,0,0,,,,0,0,gray
,37,probeTrial,A_4_set2.png,0,0,finish,C_1_set2.png,B_1_set2.png,1,1,gray
,0,IPI,,0,0,,,,0,0,gray
,137,inferenceTrial,D_3_set2.png,0,0,finish,B_6_set2.png,C_6_set2.png,1,1,gray
,0,ITI,,1850,0,,,,0,0,gray
,38,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
,38,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
,38,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
,38,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
,38,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
,38,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
,38,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
,38,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
,38,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
,38,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
,38,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
,38,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
,0,PreProbeInterval,,0,0,,,,0,0,gray
,38,probeTrial,B_3_set2.png,0,0,finish,A_4_set2.png,A_6_set2.png,2,2,gray
,0,IPI,,0,0,,,,0,0,gray
,138,inferenceTrial,B_6_set2.png,0,0,finish,A_2_set2.png,A_1_set2.png,1,2,gray
,0,ITI,,1550,0,,,,0,0,gray
,39,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
,39,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
,39,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
,39,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
,39,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
,39,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
,39,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
,39,learningTrial,A_5_set2.png,0,0,finish,,,0,0,gray
,39,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
,39,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
,39,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
,39,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
,0,PreProbeInterval,,0,0,,,,0,0,gray
,39,probeTrial,C_3_set2.png,0,0,finish,A_6_set2.png,D_6_set2.png,2,1,gray
,0,IPI,,0,0,,,,0,0,gray
,139,inferenceTrial,B_4_set2.png,0,0,finish,D_2_set2.png,A_2_set2.png,2,1,gray
,0,ITI,,1400,0,,,,0,0,gray
,40,learningTrial,C_3_set2.png,0,0,finish,,,0,0,gray
,40,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
,40,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
,40,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
,40,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
,40,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
,40,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
,40,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
,40,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
,40,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
,40,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
,40,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
,0,PreProbeInterval,,0,0,,,,0,0,gray
,40,probeTrial,C_2_set2.png,0,0,finish,D_4_set2.png,D_5_set2.png,1,2,gray
,0,IPI,,0,0,,,,0,0,gray
,140,inferenceTrial,D_2_set2.png,0,0,finish,B_6_set2.png,B_5_set2.png,1,2,gray
,0,ITI,,1200,0,,,,0,0,gray
,41,learningTrial,C_3_set2.png,0,0,finish,,,0,0,gray
,41,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
,41,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
,41,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
,41,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
,41,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
,41,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
,41,learningTrial,A_5_set2.png,0,0,finish,,,0,0,gray
,41,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
,41,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
,41,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
,41,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
,0,PreProbeInterval,,0,0,,,,0,0,gray
,41,probeTrial,D_4_set2.png,0,0,finish,C_2_set2.png,B_2_set2.png,2,1,gray
,0,IPI,,0,0,,,,0,0,gray
,141,inferenceTrial,C_4_set2.png,0,0,finish,D_1_set2.png,A_1_set2.png,1,1,gray
,0,ITI,,1500,0,,,,0,0,gray
,42,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
,42,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
,42,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
,42,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
,42,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
,42,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
,42,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
,42,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
,42,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
,42,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
,42,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
,42,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
,0,PreProbeInterval,,0,0,,,,0,0,gray
,42,probeTrial,D_4_set2.png,0,0,finish,B_1_set2.png,B_3_set2.png,1,2,gray
,0,IPI,,0,0,,,,0,0,gray
,142,inferenceTrial,A_3_set2.png,0,0,finish,B_6_set2.png,C_6_set2.png,2,1,gray
,0,ITI,,1350,0,,,,0,0,gray
,43,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
,43,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
,43,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
,43,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
,43,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
,43,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
,43,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
,43,learningTrial,A_5_set2.png,0,0,finish,,,0,0,gray
,43,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
,43,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
,43,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
,43,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
,0,PreProbeInterval,,0,0,,,,0,0,gray
,43,probeTrial,D_6_set2.png,0,0,finish,C_3_set2.png,B_3_set2.png,2,1,gray
,0,IPI,,0,0,,,,0,0,gray
,143,inferenceTrial,D_1_set2.png,0,0,finish,B_6_set2.png,B_4_set2.png,2,2,gray
,0,ITI,,1600,0,,,,0,0,gray
,44,learningTrial,C_3_set2.png,0,0,finish,,,0,0,gray
,44,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
,44,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
,44,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
,44,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
,44,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
,44,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
,44,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
,44,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
,44,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
,44,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
,44,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
,0,PreProbeInterval,,0,0,,,,0,0,gray
,44,probeTrial,C_1_set2.png,0,0,finish,D_6_set2.png,D_5_set2.png,2,2,gray
,0,IPI,,0,0,,,,0,0,gray
,144,inferenceTrial,B_5_set2.png,0,0,finish,A_1_set2.png,A_2_set2.png,1,2,gray
,0,ITI,,1550,0,,,,0,0,gray
,45,learningTrial,C_3_set2.png,0,0,finish,,,0,0,gray
,45,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
,45,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
,45,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
,45,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
,45,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
,45,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
,45,learningTrial,A_5_set2.png,0,0,finish,,,0,0,gray
,45,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
,45,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
,45,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
,45,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
,0,PreProbeInterval,,0,0,,,,0,0,gray
,45,probeTrial,B_2_set2.png,0,0,finish,A_6_set2.png,A_5_set2.png,1,2,gray
,0,IPI,,0,0,,,,0,0,gray
,145,inferenceTrial,D_2_set2.png,0,0,finish,B_6_set2.png,B_5_set2.png,1,2,gray
,0,ITI,,1150,0,,,,0,0,gray
,46,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
,46,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
,46,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
,46,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
,46,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
,46,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
,46,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
,46,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
,46,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
,46,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
,46,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
,46,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
,0,PreProbeInterval,,0,0,,,,0,0,gray
,46,probeTrial,C_3_set2.png,0,0,finish,D_6_set2.png,A_6_set2.png,1,1,gray
,0,IPI,,0,0,,,,0,0,gray
,146,inferenceTrial,C_6_set2.png,0,0,finish,A_2_set2.png,D_2_set2.png,2,1,gray
,0,ITI,,1150,0,,,,0,0,gray
,47,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
,47,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
,47,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
,47,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
,47,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
,47,learningTrial,D_5_set2.png,0,0,finish,,,0,0,gray
,47,learningTrial,B_1_set2.png,0,0,finish,,,0,0,gray
,47,learningTrial,A_5_set2.png,0,0,finish,,,0,0,gray
,47,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
,47,learningTrial,D_4_set2.png,0,0,finish,,,0,0,gray
,47,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
,47,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
,0,PreProbeInterval,,0,0,,,,0,0,gray
,47,probeTrial,D_5_set2.png,0,0,finish,B_2_set2.png,B_1_set2.png,2,2,gray
,0,IPI,,0,0,,,,0,0,gray
,147,inferenceTrial,B_5_set2.png,0,0,finish,A_2_set2.png,A_1_set2.png,2,2,gray
,0,ITI,,1950,0,,,,0,0,gray
,48,learningTrial,C_3_set2.png,0,0,finish,,,0,0,gray
,48,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
,48,learningTrial,B_3_set2.png,0,0,finish,,,0,0,gray
,48,learningTrial,A_6_set2.png,0,0,finish,,,0,0,gray
,48,learningTrial,C_2_set2.png,0,0,finish,,,0,0,gray
,48,learningTrial,D_6_set2.png,0,0,finish,,,0,0,gray
,48,learningTrial,B_2_set2.png,0,0,finish,,,0,0,gray
,48,learningTrial,A_4_set2.png,0,0,finish,,,0,0,gray
,48,learningTrial,C_1_set2.png,0,0,finish,,,0,0,gray
